Id;Name;PIW name;Religion;Culture;SizeModifier;Pashas;Climate;Ice?;Storm?;Galleys;Manpower;Income;Terrain;ToT-SPA;ToT-POR;HRE;Mine(1) ?;MineValue;Goods;Uprgadable;CoT Historical Modifier;Difficulty for Colonization;Native Combat Strength;Ferocity;Efficiency of Natives in combat;Negotiation Value for Trading Posts;Natives Tolerance value ;City XPos;City YPos;Army XPos;ArmyYPos;PortXPos;Port YPos;Manufactory XPos; Manufactory YPos;Port/sea Adjacency;Terrain x;Terrain Y;Terrain variant;Terrain x;Terrain Y;Terrain variant;Terrain x;Terrain Y;Terrain variant;Terrain x;Terrain Y;Terrain variant;Area;Region;Continent;;Extra River Desc Link 1;Extra River Desc Link 2;Extra River Desc Link 3;;Fill coord X;Fill coord Y;;;;;;;;;;;;;;;;
1029;Central Pacific Ocean;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;638;3091;638;3091;0;0;638;3091;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;EPacificSea;Oceania;#N/A;0;0;0;#N/A;689;3052;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1030;Central Pacific Ocean;inland;0;none;0;0;0;0;1;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;1397;3551;1397;3551;0;0;1397;3551;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;EPacificSea;Oceania;#N/A;0;0;0;#N/A;1405;3452;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1031;Saint George's Channel;inland;0;none;0;0;0;0;1;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;2499;3486;2499;3486;0;0;2499;3486;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;EPacificSea;Europe;#N/A;0;0;0;#N/A;2479;3417;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1032;Northeastern Pacific Ocean;inland;0;none;0;0;0;0;1;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;2708;4242;2708;4242;0;0;2708;4242;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;EPacificSea;Asia;#N/A;0;0;0;#N/A;2739;4168;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1033;Northeastern Pacific Ocean;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;3598;4110;3598;4110;0;0;3598;4110;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;EPacificSea;Oceania;#N/A;0;0;0;#N/A;3656;3962;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1034;Galapagos Islands;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;4226;4321;4226;4321;0;0;4226;4321;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;SEPacificSea;Oceania;#N/A;0;0;0;#N/A;4207;4323;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1035;Northeastern Pacific Ocean;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;4350;3847;4350;3847;0;0;4350;3847;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;EPacificSea;Oceania;#N/A;0;0;0;#N/A;4312;3819;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1036;Northeastern Pacific Ocean;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;3897;3514;3897;3514;0;0;3897;3514;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;EPacificSea;America;#N/A;0;0;0;#N/A;3891;3442;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1037;Northeastern Pacific Ocean;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;4335;3487;4304;3519;0;0;4335;3487;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;EPacificSea;America;#N/A;0;0;0;#N/A;4289;3515;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1038;Bay of Costa Rica;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;4446;3415;4446;3415;0;0;4446;3415;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;EPacificSea;America;#N/A;0;0;0;#N/A;4450;3375;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1039;Gulf of Panama;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;4646;3616;4646;3616;0;0;4646;3616;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;EPacificSea;America;#N/A;0;0;0;#N/A;4678;3605;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1040;Gulf of Guayaquil;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;4652;4079;4652;4079;0;0;4652;4079;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;SEPacificSea;America;#N/A;0;0;0;#N/A;4631;4063;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1041;Coast of Ecuador;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;4729;3781;4729;3781;0;0;4729;3781;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;SEPacificSea;America;#N/A;0;0;0;#N/A;4767;3753;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1042;Mosquitos Coast;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;4889;3225;4889;3225;0;0;4889;3225;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;CarribeanSea;America;#N/A;0;0;0;#N/A;4878;3171;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1043;Gulf of Darien;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;4966;3385;4966;3385;0;0;4966;3385;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;CarribeanSea;America;#N/A;0;0;0;#N/A;5001;3376;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1044;Caribbean Sea;inland;0;none;0;0;0;0;1;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;5229;3303;5229;3303;0;0;5229;3303;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;CarribeanSea;America;#N/A;153;0;0;#N/A;5235;3303;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1045;Venezuelan Sea;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;5686;3419;5686;3419;0;0;5686;3419;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;CarribeanSea;America;#N/A;150;0;0;#N/A;5677;3440;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1046;Straits of Puerto Rico;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;5590;3270;5590;3270;0;0;5590;3270;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;CarribeanSea;America;#N/A;144;0;0;#N/A;5675;3091;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1047;Leeward Islands;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;5976;3039;5976;3039;0;0;5976;3039;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;CarribeanSea;America;#N/A;145;146;0;#N/A;5952;3090;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1048;Winward Islands;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;6035;3262;6035;3262;0;0;6035;3262;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;CarribeanSea;America;#N/A;152;0;0;#N/A;6012;3351;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1049;Central Atlantic Ocean;inland;0;none;0;0;0;0;1;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;6251;3113;6251;3113;0;0;6251;3113;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;CarribeanSea;America;#N/A;0;0;0;#N/A;6263;3078;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1050;Central Atlantic Ocean;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;6373;3499;6373;3499;0;0;6373;3499;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;CarribeanSea;America;#N/A;0;0;0;#N/A;6451;3448;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1051;Central Atlantic Ocean;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;6628;3103;6628;3103;0;0;6628;3103;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;NCAtlanticSea;America;#N/A;0;0;0;#N/A;6635;3073;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1052;Central Atlantic Ocean;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;6924;3479;6924;3479;0;0;6924;3479;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;NCAtlanticSea;America;#N/A;0;0;0;#N/A;6940;3479;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1053;Central Atlantic Ocean;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;7652;3071;7652;3071;0;0;7652;3071;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;NCAtlanticSea;Africa;#N/A;0;0;0;#N/A;7667;3104;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1054;Arguin Bank;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;7863;3546;7863;3546;0;0;7863;3546;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;NCAtlanticSea;Africa;#N/A;0;0;0;#N/A;7828;3511;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1055;Central Atlantic Ocean;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;8067;3225;8067;3225;0;0;8067;3225;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;TagoSea;Africa;#N/A;0;0;0;#N/A;8064;3172;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1056;Mauretanian Coast;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;8281;3586;8225;3584;0;0;8281;3586;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;ECAtlanticSea;Africa;#N/A;0;0;0;#N/A;8247;3573;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1057;Canarian Sea;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;8441;3239;8375;3354;0;0;8441;3239;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;TagoSea;Africa;#N/A;817;0;0;#N/A;8383;3268;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1058;Coast of Morocco;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;8656;2959;8629;3041;0;0;8656;2959;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;TagoSea;Africa;#N/A;0;0;0;#N/A;8652;2938;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1059;Gulf of Suez;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;11245;3364;11245;3364;0;0;11245;3364;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;RedSeaSea;Africa;#N/A;0;0;0;#N/A;11260;3426;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1060;Red Sea;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;11471;3807;11471;3807;0;0;11471;3807;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;RedSeaSea;Africa;#N/A;0;0;0;#N/A;11493;3828;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1061;Straits of Obock;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;11834;4221;11834;4221;0;0;11834;4221;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;RedSeaSea;Africa;#N/A;0;0;0;#N/A;11796;4206;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1062;Bab El Mandeb;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;12092;4222;12072;4165;0;0;12092;4222;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;RedSeaSea;Africa;#N/A;0;0;0;#N/A;12090;4158;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1063;Straits of Ormuz;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;12386;3360;12443;3433;0;0;12386;3360;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;GulfSea;Africa;#N/A;0;0;0;#N/A;12261;3385;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1064;Coast of Mascate;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;12378;3941;12378;3941;0;0;12378;3941;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;GulfSea;Asia;#N/A;0;0;0;#N/A;12413;3966;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1065;Mascate Coast;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;12609;3639;12650;3676;0;0;12609;3639;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;GulfSea;Asia;#N/A;0;0;0;#N/A;12658;3648;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1066;Gulf of Indus;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;12852;3491;12852;3537;0;0;12852;3491;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;GulfSea;Asia;#N/A;0;0;0;#N/A;12874;3501;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1067;Western Arabian Sea;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;12737;3862;12778;3883;0;0;12737;3862;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;GulfSea;Asia;#N/A;0;0;0;#N/A;12786;3855;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1068;Eastern Arabian Sea;inland;0;none;0;0;0;0;1;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;13074;4016;13080;4087;0;0;13074;4016;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;NWIndianSea;Asia;#N/A;0;0;0;#N/A;13078;4082;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1069;Coast of Gujarat;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;13157;3678;13128;3776;0;0;13157;3678;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;NWIndianSea;Asia;#N/A;0;0;0;#N/A;13178;3735;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1070;Lacquedive Islands;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;13275;4011;13275;4011;0;0;13275;4011;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;NWIndianSea;Asia;#N/A;0;0;0;#N/A;13306;3982;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1071;Coast of Malabar;inland;0;none;0;0;0;0;1;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;13448;4303;13448;4303;0;0;13448;4303;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;NWIndianSea;Asia;#N/A;0;0;0;#N/A;13449;4301;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1072;Coast of Coromandel;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;13861;4113;13861;4113;0;0;13861;4113;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;NEIndianSea;Asia;#N/A;0;0;0;#N/A;13854;4129;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1073;Coast of Orissa;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;13953;3929;13953;3929;0;0;13953;3929;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;NEIndianSea;Asia;#N/A;0;0;0;#N/A;13948;3937;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1074;Ganges Delta;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;14146;3762;14146;3762;0;0;14146;3762;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;NEIndianSea;Asia;#N/A;0;0;0;#N/A;14157;3755;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1075;Gulf of Bengal;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;14215;3908;14215;3908;0;0;14215;3908;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;NEIndianSea;Asia;#N/A;0;0;0;#N/A;14264;3954;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1076;Northern Bay of Bengale;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;14059;4162;14059;4162;0;0;14059;4162;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;NEIndianSea;Asia;#N/A;0;0;0;#N/A;14069;4174;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1077;Andaman Sea;inland;0;none;0;0;0;0;1;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;14417;4185;14417;4185;0;0;14417;4185;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;NEIndianSea;Asia;#N/A;0;0;0;#N/A;14430;4185;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1078;Akyab Bay;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;14396;3708;14396;3764;0;0;14396;3708;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;NEIndianSea;Asia;#N/A;147;148;149;#N/A;14406;3742;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1079;Irrawady delta;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;14611;3992;14649;4079;0;0;14611;3992;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;NEIndianSea;Asia;#N/A;0;0;0;#N/A;14635;4043;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1080;Mergui Archipelago;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;14696;4282;14696;4282;0;0;14696;4282;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;NEIndianSea;Asia;#N/A;0;0;0;#N/A;14696;4282;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1081;Gulf of Siam;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;14965;4271;14965;4271;0;0;14965;4271;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;ThaiSea;Asia;#N/A;0;0;0;#N/A;14953;4248;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1082;Gulf of Tonkin;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;15397;3709;15328;3692;0;0;15397;3709;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;ThaiSea;Asia;#N/A;0;0;0;#N/A;15286;3770;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1083;Coast of Annam;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;15495;3959;15495;3959;0;0;15495;3959;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;ThaiSea;Asia;#N/A;0;0;0;#N/A;15465;3949;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1084;Paracel Islands;inland;0;none;0;0;0;0;1;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;15684;3829;15684;3829;0;0;15684;3829;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;ThaiSea;Asia;#N/A;0;0;0;#N/A;15685;3804;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1085;Taiwan Strait;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;15767;3490;15805;3562;0;0;15767;3490;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;ChinaSea;Asia;#N/A;0;0;0;#N/A;15788;3546;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1086;Strait of Luzon;inland;0;none;0;0;0;0;1;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;16020;3659;16020;3659;0;0;16020;3659;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;ChinaSea;Asia;#N/A;0;0;0;#N/A;16040;3645;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1087;Sea of Taiwan;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;16045;3444;16102;3458;0;0;16045;3444;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;ChinaSea;Asia;#N/A;0;0;0;#N/A;16101;3458;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1088;Eastern China Sea;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;16257;3271;16257;3271;0;0;16257;3271;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;ChinaSea;Asia;#N/A;0;0;0;#N/A;16233;3248;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1089;Ryukyu Islands;inland;0;none;0;0;0;0;1;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;16393;3426;16393;3426;0;0;16393;3426;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;ChinaSea;Oceania;#N/A;0;0;0;#N/A;16462;3436;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1090;Mariana Islands;inland;0;none;0;0;0;0;1;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;16756;3729;16756;3729;0;0;16756;3729;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;WPacificSea;Oceania;#N/A;0;0;0;#N/A;16784;3705;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1091;Tinian Sea;inland;0;none;0;0;0;0;1;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;17430;3815;17430;3815;0;0;17430;3815;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;WPacificSea;Oceania;#N/A;0;0;0;#N/A;17456;3735;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1092;Wake Island;inland;0;none;0;0;0;0;1;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;18133;3696;18133;3696;0;0;18133;3696;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;WPacificSea;Oceania;#N/A;0;0;0;#N/A;18147;3580;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
